instance,algorithm,randomSeed,epsilon,horizon,REG
i-2.txt,epsilon-greedy,34,0.02,3200,59.0
i-2.txt,epsilon-greedy,35,0.02,3200,89.0
i-2.txt,epsilon-greedy,36,0.02,3200,307.0
i-2.txt,epsilon-greedy,37,0.02,3200,415.0
i-2.txt,epsilon-greedy,38,0.02,3200,21.0
i-2.txt,epsilon-greedy,39,0.02,3200,108.0
i-2.txt,epsilon-greedy,40,0.02,3200,106.0
i-2.txt,epsilon-greedy,41,0.02,3200,784.0
i-2.txt,epsilon-greedy,42,0.02,3200,88.0
i-2.txt,epsilon-greedy,43,0.02,3200,433.0
i-2.txt,epsilon-greedy,44,0.02,3200,45.0
i-2.txt,epsilon-greedy,45,0.02,3200,229.0
i-2.txt,epsilon-greedy,46,0.02,3200,623.0
i-2.txt,epsilon-greedy,47,0.02,3200,59.0
i-2.txt,epsilon-greedy,48,0.02,3200,694.0
i-2.txt,epsilon-greedy,49,0.02,3200,309.0
i-2.txt,epsilon-greedy,0,0.02,12800,913.0
i-2.txt,epsilon-greedy,1,0.02,12800,662.0
i-2.txt,epsilon-greedy,2,0.02,12800,537.0
i-2.txt,epsilon-greedy,3,0.02,12800,156.0
i-2.txt,epsilon-greedy,4,0.02,12800,1057.0
i-2.txt,epsilon-greedy,5,0.02,12800,81.0
i-2.txt,epsilon-greedy,6,0.02,12800,-29.0
i-2.txt,epsilon-greedy,7,0.02,12800,90.0
i-2.txt,epsilon-greedy,8,0.02,12800,665.0
i-2.txt,epsilon-greedy,9,0.02,12800,59.0
i-2.txt,epsilon-greedy,10,0.02,12800,124.0
i-2.txt,epsilon-greedy,11,0.02,12800,257.0
i-2.txt,epsilon-greedy,12,0.02,12800,74.0
i-2.txt,epsilon-greedy,13,0.02,12800,206.0
i-2.txt,epsilon-greedy,14,0.02,12800,95.0
i-2.txt,epsilon-greedy,15,0.02,12800,253.0
i-2.txt,epsilon-greedy,16,0.02,12800,104.0
i-2.txt,epsilon-greedy,17,0.02,12800,43.0
i-2.txt,epsilon-greedy,18,0.02,12800,144.0
i-2.txt,epsilon-greedy,19,0.02,12800,1403.0
i-2.txt,epsilon-greedy,20,0.02,12800,73.0
i-2.txt,epsilon-greedy,21,0.02,12800,402.0
i-2.txt,epsilon-greedy,22,0.02,12800,19.0
i-2.txt,epsilon-greedy,23,0.02,12800,478.0
i-2.txt,epsilon-greedy,24,0.02,12800,367.0
i-2.txt,epsilon-greedy,25,0.02,12800,121.0
i-2.txt,epsilon-greedy,26,0.02,12800,161.0
i-2.txt,epsilon-greedy,27,0.02,12800,179.0
i-2.txt,epsilon-greedy,28,0.02,12800,367.0
i-2.txt,epsilon-greedy,29,0.02,12800,159.0
i-2.txt,epsilon-greedy,30,0.02,12800,-6.0
i-2.txt,epsilon-greedy,31,0.02,12800,212.0
i-2.txt,epsilon-greedy,32,0.02,12800,635.0
i-2.txt,epsilon-greedy,33,0.02,12800,189.0
i-2.txt,epsilon-greedy,34,0.02,12800,47.0
i-2.txt,epsilon-greedy,35,0.02,12800,160.0
i-2.txt,epsilon-greedy,36,0.02,12800,276.0
i-2.txt,epsilon-greedy,37,0.02,12800,1413.0
i-2.txt,epsilon-greedy,38,0.02,12800,10.0
i-2.txt,epsilon-greedy,39,0.02,12800,78.0
i-2.txt,epsilon-greedy,40,0.02,12800,47.0
i-2.txt,epsilon-greedy,41,0.02,12800,816.0
i-2.txt,epsilon-greedy,42,0.02,12800,137.0
i-2.txt,epsilon-greedy,43,0.02,12800,568.0
i-2.txt,epsilon-greedy,44,0.02,12800,121.0
i-2.txt,epsilon-greedy,45,0.02,12800,236.0
i-2.txt,epsilon-greedy,46,0.02,12800,699.0
i-2.txt,epsilon-greedy,47,0.02,12800,111.0
i-2.txt,epsilon-greedy,48,0.02,12800,881.0
i-2.txt,epsilon-greedy,49,0.02,12800,358.0
i-2.txt,epsilon-greedy,0,0.02,51200,1015.0
i-2.txt,epsilon-greedy,1,0.02,51200,766.0
i-2.txt,epsilon-greedy,2,0.02,51200,737.0
i-2.txt,epsilon-greedy,3,0.02,51200,266.0
i-2.txt,epsilon-greedy,4,0.02,51200,1283.0
i-2.txt,epsilon-greedy,5,0.02,51200,22.0
i-2.txt,epsilon-greedy,6,0.02,51200,75.0
i-2.txt,epsilon-greedy,7,0.02,51200,135.0
i-2.txt,epsilon-greedy,8,0.02,51200,944.0
i-2.txt,epsilon-greedy,9,0.02,51200,380.0
i-2.txt,epsilon-greedy,10,0.02,51200,236.0
i-2.txt,epsilon-greedy,11,0.02,51200,454.0
i-2.txt,epsilon-greedy,12,0.02,51200,15.0
i-2.txt,epsilon-greedy,13,0.02,51200,255.0
i-2.txt,epsilon-greedy,14,0.02,51200,99.0
i-2.txt,epsilon-greedy,15,0.02,51200,278.0
i-2.txt,epsilon-greedy,16,0.02,51200,416.0
i-2.txt,epsilon-greedy,17,0.02,51200,184.0
i-2.txt,epsilon-greedy,18,0.02,51200,359.0
i-2.txt,epsilon-greedy,19,0.02,51200,1798.0
i-2.txt,epsilon-greedy,20,0.02,51200,273.0
i-2.txt,epsilon-greedy,21,0.02,51200,575.0
i-2.txt,epsilon-greedy,22,0.02,51200,305.0
i-2.txt,epsilon-greedy,23,0.02,51200,644.0
i-2.txt,epsilon-greedy,24,0.02,51200,394.0
i-2.txt,epsilon-greedy,25,0.02,51200,205.0
i-2.txt,epsilon-greedy,26,0.02,51200,435.0
i-2.txt,epsilon-greedy,27,0.02,51200,156.0
i-2.txt,epsilon-greedy,28,0.02,51200,522.0
i-2.txt,epsilon-greedy,29,0.02,51200,295.0
i-2.txt,epsilon-greedy,30,0.02,51200,87.0
i-2.txt,epsilon-greedy,31,0.02,51200,326.0
i-2.txt,epsilon-greedy,32,0.02,51200,835.0
i-2.txt,epsilon-greedy,33,0.02,51200,265.0
i-2.txt,epsilon-greedy,34,0.02,51200,0.0
i-2.txt,epsilon-greedy,35,0.02,51200,287.0
i-2.txt,epsilon-greedy,36,0.02,51200,398.0
i-2.txt,epsilon-greedy,37,0.02,51200,3801.0
i-2.txt,epsilon-greedy,38,0.02,51200,312.0
i-2.txt,epsilon-greedy,39,0.02,51200,320.0
i-2.txt,epsilon-greedy,40,0.02,51200,268.0
i-2.txt,epsilon-greedy,41,0.02,51200,992.0
i-2.txt,epsilon-greedy,42,0.02,51200,199.0
i-2.txt,epsilon-greedy,43,0.02,51200,787.0
i-2.txt,epsilon-greedy,44,0.02,51200,316.0
i-2.txt,epsilon-greedy,45,0.02,51200,277.0
i-2.txt,epsilon-greedy,46,0.02,51200,741.0
i-2.txt,epsilon-greedy,47,0.02,51200,235.0
i-2.txt,epsilon-greedy,48,0.02,51200,1028.0
i-2.txt,epsilon-greedy,49,0.02,51200,523.0
i-2.txt,epsilon-greedy,0,0.02,204800,1880.0
i-2.txt,epsilon-greedy,1,0.02,204800,1655.0
i-2.txt,epsilon-greedy,2,0.02,204800,1243.0
i-2.txt,epsilon-greedy,3,0.02,204800,1226.0
i-2.txt,epsilon-greedy,4,0.02,204800,1562.0
i-2.txt,epsilon-greedy,5,0.02,204800,380.0
i-2.txt,epsilon-greedy,6,0.02,204800,651.0
i-2.txt,epsilon-greedy,7,0.02,204800,770.0
i-2.txt,epsilon-greedy,8,0.02,204800,1348.0
i-2.txt,epsilon-greedy,9,0.02,204800,746.0
i-2.txt,epsilon-greedy,10,0.02,204800,604.0
i-2.txt,epsilon-greedy,11,0.02,204800,1357.0
i-2.txt,epsilon-greedy,12,0.02,204800,730.0
i-2.txt,epsilon-greedy,13,0.02,204800,957.0
i-2.txt,epsilon-greedy,14,0.02,204800,582.0
i-2.txt,epsilon-greedy,15,0.02,204800,1135.0
i-2.txt,epsilon-greedy,16,0.02,204800,951.0
i-2.txt,epsilon-greedy,17,0.02,204800,742.0
i-2.txt,epsilon-greedy,18,0.02,204800,1062.0
i-2.txt,epsilon-greedy,19,0.02,204800,2819.0
i-2.txt,epsilon-greedy,20,0.02,204800,1029.0
i-2.txt,epsilon-greedy,21,0.02,204800,1422.0
i-2.txt,epsilon-greedy,22,0.02,204800,844.0
i-2.txt,epsilon-greedy,23,0.02,204800,1213.0
i-2.txt,epsilon-greedy,24,0.02,204800,1067.0
i-2.txt,epsilon-greedy,25,0.02,204800,805.0
i-2.txt,epsilon-greedy,26,0.02,204800,899.0
i-2.txt,epsilon-greedy,27,0.02,204800,709.0
i-2.txt,epsilon-greedy,28,0.02,204800,755.0
i-2.txt,epsilon-greedy,29,0.02,204800,819.0
i-2.txt,epsilon-greedy,30,0.02,204800,1082.0
i-2.txt,epsilon-greedy,31,0.02,204800,1315.0
i-2.txt,epsilon-greedy,32,0.02,204800,1454.0
i-2.txt,epsilon-greedy,33,0.02,204800,836.0
i-2.txt,epsilon-greedy,34,0.02,204800,312.0
i-2.txt,epsilon-greedy,35,0.02,204800,843.0
i-2.txt,epsilon-greedy,36,0.02,204800,970.0
i-2.txt,epsilon-greedy,37,0.02,204800,4429.0
i-2.txt,epsilon-greedy,38,0.02,204800,604.0
i-2.txt,epsilon-greedy,39,0.02,204800,982.0
i-2.txt,epsilon-greedy,40,0.02,204800,915.0
i-2.txt,epsilon-greedy,41,0.02,204800,1720.0
i-2.txt,epsilon-greedy,42,0.02,204800,757.0
i-2.txt,epsilon-greedy,43,0.02,204800,1567.0
i-2.txt,epsilon-greedy,44,0.02,204800,838.0
i-2.txt,epsilon-greedy,45,0.02,204800,630.0
i-2.txt,epsilon-greedy,46,0.02,204800,1582.0
i-2.txt,epsilon-greedy,47,0.02,204800,1030.0
i-2.txt,epsilon-greedy,48,0.02,204800,1585.0
i-2.txt,epsilon-greedy,49,0.02,204800,1144.0
i-2.txt,epsilon-greedy,0,0.2,50,20.0
i-2.txt,epsilon-greedy,1,0.2,50,16.0
i-2.txt,epsilon-greedy,2,0.2,50,15.0
i-2.txt,epsilon-greedy,3,0.2,50,5.0
i-2.txt,epsilon-greedy,4,0.2,50,10.0
i-2.txt,epsilon-greedy,5,0.2,50,20.0
i-2.txt,epsilon-greedy,6,0.2,50,0.0
i-2.txt,epsilon-greedy,7,0.2,50,0.0
i-2.txt,epsilon-greedy,8,0.2,50,7.0
i-2.txt,epsilon-greedy,9,0.2,50,14.0
i-2.txt,epsilon-greedy,10,0.2,50,13.0
i-2.txt,epsilon-greedy,11,0.2,50,3.0
i-2.txt,epsilon-greedy,12,0.2,50,-1.0
i-2.txt,epsilon-greedy,13,0.2,50,18.0
i-2.txt,epsilon-greedy,14,0.2,50,18.0
i-2.txt,epsilon-greedy,15,0.2,50,12.0
i-2.txt,epsilon-greedy,16,0.2,50,7.0
i-2.txt,epsilon-greedy,17,0.2,50,5.0
i-2.txt,epsilon-greedy,18,0.2,50,1.0
i-2.txt,epsilon-greedy,19,0.2,50,6.0
i-2.txt,epsilon-greedy,20,0.2,50,16.0
i-2.txt,epsilon-greedy,21,0.2,50,6.0
i-2.txt,epsilon-greedy,22,0.2,50,12.0
i-2.txt,epsilon-greedy,23,0.2,50,10.0
i-2.txt,epsilon-greedy,24,0.2,50,3.0
i-2.txt,epsilon-greedy,25,0.2,50,4.0
i-2.txt,epsilon-greedy,26,0.2,50,3.0
i-2.txt,epsilon-greedy,27,0.2,50,2.0
i-2.txt,epsilon-greedy,28,0.2,50,10.0
i-2.txt,epsilon-greedy,29,0.2,50,19.0
i-2.txt,epsilon-greedy,30,0.2,50,6.0
i-2.txt,epsilon-greedy,31,0.2,50,17.0
i-2.txt,epsilon-greedy,32,0.2,50,13.0
i-2.txt,epsilon-greedy,33,0.2,50,19.0
i-2.txt,epsilon-greedy,34,0.2,50,15.0
i-2.txt,epsilon-greedy,35,0.2,50,9.0
i-2.txt,epsilon-greedy,36,0.2,50,15.0
i-2.txt,epsilon-greedy,37,0.2,50,4.0
i-2.txt,epsilon-greedy,38,0.2,50,8.0
i-2.txt,epsilon-greedy,39,0.2,50,10.0
i-2.txt,epsilon-greedy,40,0.2,50,10.0
i-2.txt,epsilon-greedy,41,0.2,50,3.0
i-2.txt,epsilon-greedy,42,0.2,50,8.0
i-2.txt,epsilon-greedy,43,0.2,50,5.0
i-2.txt,epsilon-greedy,44,0.2,50,10.0
i-2.txt,epsilon-greedy,45,0.2,50,5.0
i-2.txt,epsilon-greedy,46,0.2,50,22.0
i-2.txt,epsilon-greedy,47,0.2,50,8.0
i-2.txt,epsilon-greedy,48,0.2,50,6.0
i-2.txt,epsilon-greedy,49,0.2,50,15.0
i-2.txt,epsilon-greedy,0,0.2,200,52.0
i-2.txt,epsilon-greedy,1,0.2,200,25.0
i-2.txt,epsilon-greedy,2,0.2,200,11.0
i-2.txt,epsilon-greedy,3,0.2,200,26.0
i-2.txt,epsilon-greedy,4,0.2,200,23.0
i-2.txt,epsilon-greedy,5,0.2,200,22.0
i-2.txt,epsilon-greedy,6,0.2,200,8.0
i-2.txt,epsilon-greedy,7,0.2,200,8.0
i-2.txt,epsilon-greedy,8,0.2,200,22.0
i-2.txt,epsilon-greedy,9,0.2,200,26.0
i-2.txt,epsilon-greedy,10,0.2,200,24.0
i-2.txt,epsilon-greedy,11,0.2,200,5.0
i-2.txt,epsilon-greedy,12,0.2,200,-4.0
i-2.txt,epsilon-greedy,13,0.2,200,53.0
i-2.txt,epsilon-greedy,14,0.2,200,42.0
i-2.txt,epsilon-greedy,15,0.2,200,33.0
i-2.txt,epsilon-greedy,16,0.2,200,11.0
i-2.txt,epsilon-greedy,17,0.2,200,12.0
i-2.txt,epsilon-greedy,18,0.2,200,7.0
i-2.txt,epsilon-greedy,19,0.2,200,18.0
i-2.txt,epsilon-greedy,20,0.2,200,34.0
i-2.txt,epsilon-greedy,21,0.2,200,17.0
i-2.txt,epsilon-greedy,22,0.2,200,26.0
i-2.txt,epsilon-greedy,23,0.2,200,34.0
i-2.txt,epsilon-greedy,24,0.2,200,12.0
i-2.txt,epsilon-greedy,25,0.2,200,13.0
i-2.txt,epsilon-greedy,26,0.2,200,18.0
i-2.txt,epsilon-greedy,27,0.2,200,11.0
i-2.txt,epsilon-greedy,28,0.2,200,15.0
i-2.txt,epsilon-greedy,29,0.2,200,27.0
i-2.txt,epsilon-greedy,30,0.2,200,9.0
i-2.txt,epsilon-greedy,31,0.2,200,31.0
i-2.txt,epsilon-greedy,32,0.2,200,26.0
i-2.txt,epsilon-greedy,33,0.2,200,23.0
i-2.txt,epsilon-greedy,34,0.2,200,31.0
i-2.txt,epsilon-greedy,35,0.2,200,22.0
i-2.txt,epsilon-greedy,36,0.2,200,30.0
i-2.txt,epsilon-greedy,37,0.2,200,7.0
i-2.txt,epsilon-greedy,38,0.2,200,24.0
i-2.txt,epsilon-greedy,39,0.2,200,24.0
i-2.txt,epsilon-greedy,40,0.2,200,24.0
i-2.txt,epsilon-greedy,41,0.2,200,6.0
i-2.txt,epsilon-greedy,42,0.2,200,24.0
i-2.txt,epsilon-greedy,43,0.2,200,7.0
i-2.txt,epsilon-greedy,44,0.2,200,16.0
i-2.txt,epsilon-greedy,45,0.2,200,16.0
i-2.txt,epsilon-greedy,46,0.2,200,37.0
i-2.txt,epsilon-greedy,47,0.2,200,21.0
i-2.txt,epsilon-greedy,48,0.2,200,15.0
i-2.txt,epsilon-greedy,49,0.2,200,11.0
i-2.txt,epsilon-greedy,0,0.2,800,97.0
i-2.txt,epsilon-greedy,1,0.2,800,46.0
i-2.txt,epsilon-greedy,2,0.2,800,23.0
i-2.txt,epsilon-greedy,3,0.2,800,19.0
i-2.txt,epsilon-greedy,4,0.2,800,43.0
i-2.txt,epsilon-greedy,5,0.2,800,39.0
i-2.txt,epsilon-greedy,6,0.2,800,25.0
i-2.txt,epsilon-greedy,7,0.2,800,18.0
i-2.txt,epsilon-greedy,8,0.2,800,57.0
i-2.txt,epsilon-greedy,9,0.2,800,79.0
i-2.txt,epsilon-greedy,10,0.2,800,69.0
i-2.txt,epsilon-greedy,11,0.2,800,18.0
i-2.txt,epsilon-greedy,12,0.2,800,15.0
i-2.txt,epsilon-greedy,13,0.2,800,91.0
i-2.txt,epsilon-greedy,14,0.2,800,100.0
i-2.txt,epsilon-greedy,15,0.2,800,44.0
i-2.txt,epsilon-greedy,16,0.2,800,32.0
i-2.txt,epsilon-greedy,17,0.2,800,27.0
i-2.txt,epsilon-greedy,18,0.2,800,21.0
i-2.txt,epsilon-greedy,19,0.2,800,26.0
i-2.txt,epsilon-greedy,20,0.2,800,73.0
i-2.txt,epsilon-greedy,21,0.2,800,30.0
i-2.txt,epsilon-greedy,22,0.2,800,61.0
i-2.txt,epsilon-greedy,23,0.2,800,61.0
i-2.txt,epsilon-greedy,24,0.2,800,30.0
i-2.txt,epsilon-greedy,25,0.2,800,34.0
i-2.txt,epsilon-greedy,26,0.2,800,30.0
i-2.txt,epsilon-greedy,27,0.2,800,42.0
i-2.txt,epsilon-greedy,28,0.2,800,33.0
i-2.txt,epsilon-greedy,29,0.2,800,52.0
i-2.txt,epsilon-greedy,30,0.2,800,27.0
i-2.txt,epsilon-greedy,31,0.2,800,91.0
i-2.txt,epsilon-greedy,32,0.2,800,64.0
i-2.txt,epsilon-greedy,33,0.2,800,45.0
i-2.txt,epsilon-greedy,34,0.2,800,60.0
i-2.txt,epsilon-greedy,35,0.2,800,27.0
i-2.txt,epsilon-greedy,36,0.2,800,45.0
i-2.txt,epsilon-greedy,37,0.2,800,37.0
i-2.txt,epsilon-greedy,38,0.2,800,48.0
i-2.txt,epsilon-greedy,39,0.2,800,51.0
i-2.txt,epsilon-greedy,40,0.2,800,72.0
i-2.txt,epsilon-greedy,41,0.2,800,13.0
i-2.txt,epsilon-greedy,42,0.2,800,45.0
i-2.txt,epsilon-greedy,43,0.2,800,31.0
i-2.txt,epsilon-greedy,44,0.2,800,35.0
i-2.txt,epsilon-greedy,45,0.2,800,43.0
i-2.txt,epsilon-greedy,46,0.2,800,63.0
i-2.txt,epsilon-greedy,47,0.2,800,42.0
i-2.txt,epsilon-greedy,48,0.2,800,42.0
i-2.txt,epsilon-greedy,49,0.2,800,38.0
i-2.txt,epsilon-greedy,0,0.2,3200,222.0
i-2.txt,epsilon-greedy,1,0.2,3200,127.0
i-2.txt,epsilon-greedy,2,0.2,3200,158.0
i-2.txt,epsilon-greedy,3,0.2,3200,93.0
i-2.txt,epsilon-greedy,4,0.2,3200,122.0
i-2.txt,epsilon-greedy,5,0.2,3200,154.0
i-2.txt,epsilon-greedy,6,0.2,3200,124.0
i-2.txt,epsilon-greedy,7,0.2,3200,106.0
i-2.txt,epsilon-greedy,8,0.2,3200,157.0
i-2.txt,epsilon-greedy,9,0.2,3200,125.0
i-2.txt,epsilon-greedy,10,0.2,3200,134.0
i-2.txt,epsilon-greedy,11,0.2,3200,105.0
i-2.txt,epsilon-greedy,12,0.2,3200,99.0
i-2.txt,epsilon-greedy,13,0.2,3200,160.0
i-2.txt,epsilon-greedy,14,0.2,3200,237.0
i-2.txt,epsilon-greedy,15,0.2,3200,127.0
i-2.txt,epsilon-greedy,16,0.2,3200,156.0
i-2.txt,epsilon-greedy,17,0.2,3200,88.0
i-2.txt,epsilon-greedy,18,0.2,3200,118.0
i-2.txt,epsilon-greedy,19,0.2,3200,74.0
i-2.txt,epsilon-greedy,20,0.2,3200,225.0
i-2.txt,epsilon-greedy,21,0.2,3200,147.0
i-2.txt,epsilon-greedy,22,0.2,3200,197.0
i-2.txt,epsilon-greedy,23,0.2,3200,184.0
i-2.txt,epsilon-greedy,24,0.2,3200,116.0
i-2.txt,epsilon-greedy,25,0.2,3200,119.0
i-2.txt,epsilon-greedy,26,0.2,3200,121.0
i-2.txt,epsilon-greedy,27,0.2,3200,133.0
i-2.txt,epsilon-greedy,28,0.2,3200,127.0
i-2.txt,epsilon-greedy,29,0.2,3200,156.0
i-2.txt,epsilon-greedy,30,0.2,3200,66.0
i-2.txt,epsilon-greedy,31,0.2,3200,186.0
i-2.txt,epsilon-greedy,32,0.2,3200,154.0
i-2.txt,epsilon-greedy,33,0.2,3200,143.0
i-2.txt,epsilon-greedy,34,0.2,3200,161.0
i-2.txt,epsilon-greedy,35,0.2,3200,101.0
i-2.txt,epsilon-greedy,36,0.2,3200,90.0
i-2.txt,epsilon-greedy,37,0.2,3200,139.0
i-2.txt,epsilon-greedy,38,0.2,3200,130.0
i-2.txt,epsilon-greedy,39,0.2,3200,138.0
i-2.txt,epsilon-greedy,40,0.2,3200,169.0
i-2.txt,epsilon-greedy,41,0.2,3200,108.0
i-2.txt,epsilon-greedy,42,0.2,3200,172.0
i-2.txt,epsilon-greedy,43,0.2,3200,160.0
i-2.txt,epsilon-greedy,44,0.2,3200,193.0
i-2.txt,epsilon-greedy,45,0.2,3200,155.0
i-2.txt,epsilon-greedy,46,0.2,3200,147.0
i-2.txt,epsilon-greedy,47,0.2,3200,162.0
i-2.txt,epsilon-greedy,48,0.2,3200,160.0
i-2.txt,epsilon-greedy,49,0.2,3200,153.0
i-2.txt,epsilon-greedy,0,0.2,12800,608.0
i-2.txt,epsilon-greedy,1,0.2,12800,569.0
i-2.txt,epsilon-greedy,2,0.2,12800,421.0
i-2.txt,epsilon-greedy,3,0.2,12800,516.0
i-2.txt,epsilon-greedy,4,0.2,12800,518.0
i-2.txt,epsilon-greedy,5,0.2,12800,535.0
i-2.txt,epsilon-greedy,6,0.2,12800,544.0
i-2.txt,epsilon-greedy,7,0.2,12800,348.0
i-2.txt,epsilon-greedy,8,0.2,12800,496.0
i-2.txt,epsilon-greedy,9,0.2,12800,485.0
i-2.txt,epsilon-greedy,10,0.2,12800,426.0
i-2.txt,epsilon-greedy,11,0.2,12800,449.0
i-2.txt,epsilon-greedy,12,0.2,12800,446.0
i-2.txt,epsilon-greedy,13,0.2,12800,573.0
i-2.txt,epsilon-greedy,14,0.2,12800,583.0
i-2.txt,epsilon-greedy,15,0.2,12800,525.0
i-2.txt,epsilon-greedy,16,0.2,12800,555.0
i-2.txt,epsilon-greedy,17,0.2,12800,509.0
i-2.txt,epsilon-greedy,18,0.2,12800,497.0
i-2.txt,epsilon-greedy,19,0.2,12800,427.0
i-2.txt,epsilon-greedy,20,0.2,12800,681.0
i-2.txt,epsilon-greedy,21,0.2,12800,514.0
i-2.txt,epsilon-greedy,22,0.2,12800,549.0
i-2.txt,epsilon-greedy,23,0.2,12800,602.0
i-2.txt,epsilon-greedy,24,0.2,12800,529.0
i-2.txt,epsilon-greedy,25,0.2,12800,559.0
i-2.txt,epsilon-greedy,26,0.2,12800,519.0
i-2.txt,epsilon-greedy,27,0.2,12800,506.0
i-2.txt,epsilon-greedy,28,0.2,12800,514.0
i-2.txt,epsilon-greedy,29,0.2,12800,544.0
i-2.txt,epsilon-greedy,30,0.2,12800,461.0
i-2.txt,epsilon-greedy,31,0.2,12800,534.0
i-2.txt,epsilon-greedy,32,0.2,12800,516.0
i-2.txt,epsilon-greedy,33,0.2,12800,473.0
i-2.txt,epsilon-greedy,34,0.2,12800,510.0
i-2.txt,epsilon-greedy,35,0.2,12800,433.0
i-2.txt,epsilon-greedy,36,0.2,12800,474.0
i-2.txt,epsilon-greedy,37,0.2,12800,527.0
i-2.txt,epsilon-greedy,38,0.2,12800,412.0
i-2.txt,epsilon-greedy,39,0.2,12800,496.0
i-2.txt,epsilon-greedy,40,0.2,12800,569.0
i-2.txt,epsilon-greedy,41,0.2,12800,475.0
i-2.txt,epsilon-greedy,42,0.2,12800,531.0
i-2.txt,epsilon-greedy,43,0.2,12800,482.0
i-2.txt,epsilon-greedy,44,0.2,12800,567.0
i-2.txt,epsilon-greedy,45,0.2,12800,577.0
i-2.txt,epsilon-greedy,46,0.2,12800,524.0
i-2.txt,epsilon-greedy,47,0.2,12800,545.0
i-2.txt,epsilon-greedy,48,0.2,12800,553.0
i-2.txt,epsilon-greedy,49,0.2,12800,561.0
i-2.txt,epsilon-greedy,0,0.2,51200,2209.0
i-2.txt,epsilon-greedy,1,0.2,51200,2138.0
i-2.txt,epsilon-greedy,2,0.2,51200,1957.0
i-2.txt,epsilon-greedy,3,0.2,51200,2168.0
i-2.txt,epsilon-greedy,4,0.2,51200,1948.0
i-2.txt,epsilon-greedy,5,0.2,51200,1837.0
i-2.txt,epsilon-greedy,6,0.2,51200,2068.0
i-2.txt,epsilon-greedy,7,0.2,51200,1823.0
i-2.txt,epsilon-greedy,8,0.2,51200,1999.0
i-2.txt,epsilon-greedy,9,0.2,51200,1996.0
i-2.txt,epsilon-greedy,10,0.2,51200,1908.0
i-2.txt,epsilon-greedy,11,0.2,51200,2102.0
i-2.txt,epsilon-greedy,12,0.2,51200,2042.0
i-2.txt,epsilon-greedy,13,0.2,51200,2135.0
i-2.txt,epsilon-greedy,14,0.2,51200,1955.0
i-2.txt,epsilon-greedy,15,0.2,51200,2040.0
i-2.txt,epsilon-greedy,16,0.2,51200,2181.0
i-2.txt,epsilon-greedy,17,0.2,51200,1896.0
i-2.txt,epsilon-greedy,18,0.2,51200,1990.0
i-2.txt,epsilon-greedy,19,0.2,51200,2022.0
i-2.txt,epsilon-greedy,20,0.2,51200,2210.0
i-2.txt,epsilon-greedy,21,0.2,51200,2047.0
i-2.txt,epsilon-greedy,22,0.2,51200,2214.0
i-2.txt,epsilon-greedy,23,0.2,51200,2146.0
i-2.txt,epsilon-greedy,24,0.2,51200,2081.0
i-2.txt,epsilon-greedy,25,0.2,51200,2262.0
i-2.txt,epsilon-greedy,26,0.2,51200,1894.0
i-2.txt,epsilon-greedy,27,0.2,51200,2124.0
i-2.txt,epsilon-greedy,28,0.2,51200,1994.0
i-2.txt,epsilon-greedy,29,0.2,51200,2145.0
i-2.txt,epsilon-greedy,30,0.2,51200,1839.0
i-2.txt,epsilon-greedy,31,0.2,51200,2161.0
i-2.txt,epsilon-greedy,32,0.2,51200,2098.0
i-2.txt,epsilon-greedy,33,0.2,51200,1864.0
i-2.txt,epsilon-greedy,34,0.2,51200,1997.0
i-2.txt,epsilon-greedy,35,0.2,51200,1811.0
i-2.txt,epsilon-greedy,36,0.2,51200,2174.0
i-2.txt,epsilon-greedy,37,0.2,51200,2036.0
i-2.txt,epsilon-greedy,38,0.2,51200,2054.0
i-2.txt,epsilon-greedy,39,0.2,51200,1963.0
i-2.txt,epsilon-greedy,40,0.2,51200,2061.0
i-2.txt,epsilon-greedy,41,0.2,51200,1971.0
i-2.txt,epsilon-greedy,42,0.2,51200,2071.0
i-2.txt,epsilon-greedy,43,0.2,51200,1979.0
i-2.txt,epsilon-greedy,44,0.2,51200,2169.0
i-2.txt,epsilon-greedy,45,0.2,51200,2044.0
i-2.txt,epsilon-greedy,46,0.2,51200,1922.0
i-2.txt,epsilon-greedy,47,0.2,51200,2067.0
i-2.txt,epsilon-greedy,48,0.2,51200,2247.0
i-2.txt,epsilon-greedy,49,0.2,51200,1923.0
i-2.txt,epsilon-greedy,0,0.2,204800,8443.0
i-2.txt,epsilon-greedy,1,0.2,204800,8501.0
i-2.txt,epsilon-greedy,2,0.2,204800,8154.0
i-2.txt,epsilon-greedy,3,0.2,204800,8359.0
i-2.txt,epsilon-greedy,4,0.2,204800,7955.0
i-2.txt,epsilon-greedy,5,0.2,204800,7710.0
i-2.txt,epsilon-greedy,6,0.2,204800,8182.0
i-2.txt,epsilon-greedy,7,0.2,204800,7978.0
i-2.txt,epsilon-greedy,8,0.2,204800,7664.0
i-2.txt,epsilon-greedy,9,0.2,204800,7954.0
i-2.txt,epsilon-greedy,10,0.2,204800,8012.0
i-2.txt,epsilon-greedy,11,0.2,204800,8256.0
i-2.txt,epsilon-greedy,12,0.2,204800,8319.0
i-2.txt,epsilon-greedy,13,0.2,204800,8123.0
i-2.txt,epsilon-greedy,14,0.2,204800,7905.0
i-2.txt,epsilon-greedy,15,0.2,204800,8387.0
i-2.txt,epsilon-greedy,16,0.2,204800,8233.0
